id_lectura,id_sensor,id_lote,temperatura,humedad,timestamp
2326,3,3,32.77,65.0,2026-06-05 09:30:00
2327,3,3,34.82,65.0,2026-06-05 09:40:00
2328,3,3,33.61,65.0,2026-06-05 09:50:00
2329,3,3,33.02,65.0,2026-06-05 10:00:00
2330,3,3,33.55,,2026-06-05 10:10:00
2331,3,3,90.99,65.0,2026-06-05 10:20:00
2332,3,3,33.76,65.0,2026-06-05 10:30:00
2333,3,3,33.75,65.0,2026-06-05 10:40:00
2334,3,3,33.61,65.0,2026-06-05 10:50:00
2335,3,3,34.84,65.0,2026-06-05 11:00:00
2336,3,3,33.37,65.0,2026-06-05 11:10:00
2337,3,3,35.16,65.0,2026-06-05 11:20:00
2338,3,3,32.96,89.46,2026-06-05 11:30:00
2339,3,3,35.27,82.5,2026-06-05 11:40:00
2340,3,3,33.48,65.0,2026-06-05 11:50:00
2341,3,3,34.23,65.0,2026-06-05 12:00:00
2342,3,3,34.35,65.0,2026-06-05 12:10:00
2343,3,3,32.57,65.0,2026-06-05 12:20:00
2344,3,3,33.72,65.0,2026-06-05 12:30:00
2345,3,3,32.88,65.0,2026-06-05 12:40:00
2346,3,3,34.09,65.0,2026-06-05 12:50:00
2347,3,3,32.6,65.0,2026-06-05 13:00:00
2348,3,3,32.95,65.0,2026-06-05 13:10:00
2349,3,3,34.38,65.0,2026-06-05 13:20:00
2350,3,3,46.87,65.0,2026-06-05 13:30:00
2351,3,3,34.12,65.0,2026-06-05 13:40:00
2352,3,3,33.34,65.0,2026-06-05 13:50:00
2353,3,3,33.34,65.0,2026-06-05 14:00:00
2354,3,3,33.23,65.0,2026-06-05 14:10:00
2355,3,3,,65.0,2026-06-05 14:20:00
2356,3,3,32.63,65.0,2026-06-05 14:30:00
2357,3,3,33.87,65.0,2026-06-05 14:40:00
2358,3,3,31.74,65.0,2026-06-05 14:50:00
2359,3,3,31.96,,2026-06-05 15:00:00
2360,3,3,31.95,65.0,2026-06-05 15:10:00
2361,3,3,32.1,65.0,2026-06-05 15:20:00
2362,3,3,32.69,65.0,2026-06-05 15:30:00
2363,3,3,32.29,64.6,2026-06-05 15:40:00
2364,3,3,32.73,65.0,2026-06-05 15:50:00
2365,3,3,32.93,65.0,2026-06-05 16:00:00
2366,3,3,30.57,65.0,2026-06-05 16:10:00
2367,3,3,32.73,65.0,2026-06-05 16:20:00
2368,3,3,31.37,0.69,2026-06-05 16:30:00
2369,3,3,31.82,62.33,2026-06-05 16:40:00
2370,3,3,32.22,65.0,2026-06-05 16:50:00
2371,3,3,31.75,65.0,2026-06-05 17:00:00
2372,3,3,30.74,63.26,2026-06-05 17:10:00
2373,3,3,30.58,63.21,2026-06-05 17:20:00
2374,3,3,30.91,65.0,2026-06-05 17:30:00
2375,3,3,31.53,65.0,2026-06-05 17:40:00
2376,3,3,30.91,63.88,2026-06-05 17:50:00
2377,3,3,29.62,65.0,2026-06-05 18:00:00
2378,3,3,29.52,64.56,2026-06-05 18:10:00
2379,3,3,28.8,-4.53,2026-06-05 18:20:00
2380,3,3,28.69,64.91,2026-06-05 18:30:00
2381,3,3,28.69,64.91,2026-06-05 18:40:00
2382,3,3,29.78,64.71,2026-06-05 18:50:00
2383,3,3,30.49,61.48,2026-06-05 19:00:00
2384,3,3,28.01,61.23,2026-06-05 19:10:00
2385,3,3,28.43,57.75,2026-06-05 19:20:00
2386,3,3,28.3,61.15,2026-06-05 19:30:00
2387,3,3,28.94,62.74,2026-06-05 19:40:00
2388,3,3,27.67,63.01,2026-06-05 19:50:00
2389,3,3,28.58,60.09,2026-06-05 20:00:00
2390,3,3,27.46,81.13,2026-06-05 20:10:00
2391,3,3,27.11,61.38,2026-06-05 20:20:00
2392,3,3,26.81,60.02,2026-06-05 20:30:00
2393,3,3,26.45,61.21,2026-06-05 20:40:00
2394,3,3,27.64,61.5,2026-06-05 20:50:00
2395,3,3,27.18,57.44,2026-06-05 21:00:00
2396,3,3,26.55,59.55,2026-06-05 21:10:00
2397,3,3,26.61,60.36,2026-06-05 21:20:00
2398,3,3,27.97,61.69,2026-06-05 21:30:00
2399,3,3,25.93,61.28,2026-06-05 21:40:00
2400,3,3,27.14,58.18,2026-06-05 21:50:00
2401,3,3,27.21,59.35,2026-06-05 22:00:00
2402,3,3,25.32,60.46,2026-06-05 22:10:00
2403,3,3,26.55,58.99,2026-06-05 22:20:00
2404,3,3,26.27,57.91,2026-06-05 22:30:00
2405,3,3,26.73,59.17,2026-06-05 22:40:00
2406,3,3,26.32,59.89,2026-06-05 22:50:00
2407,3,3,25.21,57.32,2026-06-05 23:00:00
2408,3,3,24.33,60.17,2026-06-05 23:10:00
2409,3,3,25.09,59.26,2026-06-05 23:20:00
2410,3,3,26.33,60.15,2026-06-05 23:30:00
2411,3,3,25.05,58.78,2026-06-05 23:40:00
2412,3,3,27.34,62.32,2026-06-05 23:50:00
2413,3,3,26.79,59.55,2026-06-06 00:00:00
2414,3,3,25.2,60.31,2026-06-06 00:10:00
2415,3,3,25.89,,2026-06-06 00:20:00
2416,3,3,,58.54,2026-06-06 00:30:00
2417,3,3,26.19,59.4,2026-06-06 00:40:00
2418,3,3,26.49,57.78,2026-06-06 00:50:00
2419,3,3,25.06,62.23,2026-06-06 01:00:00
2420,3,3,28.18,59.93,2026-06-06 01:10:00
2421,3,3,25.18,57.55,2026-06-06 01:20:00
2422,3,3,26.71,61.84,2026-06-06 01:30:00
2423,3,3,25.4,58.99,2026-06-06 01:40:00
2424,3,3,26.61,61.05,2026-06-06 01:50:00
2425,3,3,26.26,56.29,2026-06-06 02:00:00
2426,3,3,27.12,61.77,2026-06-06 02:10:00
2427,3,3,26.66,60.44,2026-06-06 02:20:00
2428,3,3,26.45,58.06,2026-06-06 02:30:00
2429,3,3,27.76,60.65,2026-06-06 02:40:00
2430,3,3,27.44,63.01,2026-06-06 02:50:00
2431,3,3,26.33,59.05,2026-06-06 03:00:00
2432,3,3,27.42,59.17,2026-06-06 03:10:00
2433,3,3,28.06,60.08,2026-06-06 03:20:00
2434,3,3,26.77,60.74,2026-06-06 03:30:00
2435,3,3,27.84,62.65,2026-06-06 03:40:00
2436,3,3,28.17,61.87,2026-06-06 03:50:00
2437,3,3,28.26,60.75,2026-06-06 04:00:00
2438,3,3,27.58,61.88,2026-06-06 04:10:00
2439,3,3,28.04,64.87,2026-06-06 04:20:00
2440,3,3,29.54,62.94,2026-06-06 04:30:00
2441,3,3,28.93,61.7,2026-06-06 04:40:00
2442,3,3,28.93,61.7,2026-06-06 04:50:00
2443,3,3,29.15,63.21,2026-06-06 05:00:00
2444,3,3,29.87,61.08,2026-06-06 05:10:00
2445,3,3,28.76,65.0,2026-06-06 05:20:00
2446,3,3,30.09,62.1,2026-06-06 05:30:00
2447,3,3,29.57,62.88,2026-06-06 05:40:00
2448,3,3,29.85,64.24,2026-06-06 05:50:00
2449,3,3,32.03,63.88,2026-06-06 06:00:00
2450,3,3,30.7,60.33,2026-06-06 06:10:00
2451,3,3,29.96,65.0,2026-06-06 06:20:00
2452,3,3,30.84,55.34,2026-06-06 06:30:00
2453,3,3,31.23,65.0,2026-06-06 06:40:00
2454,3,3,29.27,65.0,2026-06-06 06:50:00
2455,3,3,28.82,65.0,2026-06-06 07:00:00
2456,3,3,31.2,60.23,2026-06-06 07:10:00
2457,3,3,109.77,65.0,2026-06-06 07:20:00
2458,3,3,31.2,61.6,2026-06-06 07:30:00
2459,3,3,32.24,65.0,2026-06-06 07:40:00
2460,3,3,32.75,61.72,2026-06-06 07:50:00
2461,3,3,30.79,64.18,2026-06-06 08:00:00
2462,3,3,30.79,64.18,2026-06-06 08:10:00
2463,3,3,31.15,65.0,2026-06-06 08:20:00
2464,3,3,32.92,65.0,2026-06-06 08:30:00
2465,3,3,32.43,62.65,2026-06-06 08:40:00
2466,3,3,32.44,65.0,2026-06-06 08:50:00
2467,3,3,32.96,-1.04,2026-06-06 09:00:00
2468,3,3,33.18,65.0,2026-06-06 09:10:00
2469,3,3,32.99,65.0,2026-06-06 09:20:00
2470,3,3,33.02,65.0,2026-06-06 09:30:00
2471,3,3,33.69,65.0,2026-06-06 09:40:00
2472,3,3,33.68,65.0,2026-06-06 09:50:00
2473,3,3,49.52,65.0,2026-06-06 10:00:00
2474,3,3,33.85,65.0,2026-06-06 10:10:00
2475,3,3,34.3,65.0,2026-06-06 10:20:00
2476,3,3,35.21,65.0,2026-06-06 10:30:00
2477,3,3,33.06,65.0,2026-06-06 10:40:00
2478,3,3,32.43,65.0,2026-06-06 10:50:00
2479,3,3,34.96,65.0,2026-06-06 11:00:00
2480,3,3,33.19,65.0,2026-06-06 11:10:00
2481,3,3,33.66,65.0,2026-06-06 11:20:00
2482,3,3,35.12,65.0,2026-06-06 11:30:00
2483,3,3,35.75,65.0,2026-06-06 11:40:00
2484,3,3,33.68,65.0,2026-06-06 11:50:00
2485,3,3,32.52,65.0,2026-06-06 12:00:00
2486,3,3,34.91,65.0,2026-06-06 12:10:00
2487,3,3,34.0,65.0,2026-06-06 12:20:00
2488,3,3,47.67,65.0,2026-06-06 12:30:00
2489,3,3,33.3,65.0,2026-06-06 12:40:00
2490,3,3,31.4,65.0,2026-06-06 12:50:00
2491,3,3,,64.87,2026-06-06 13:00:00
2492,3,3,33.62,65.0,2026-06-06 13:10:00
2493,3,3,33.39,65.0,2026-06-06 13:20:00
2494,3,3,34.07,65.0,2026-06-06 13:30:00
2495,3,3,34.26,65.0,2026-06-06 13:40:00
2496,3,3,36.09,65.0,2026-06-06 13:50:00
2497,3,3,33.62,63.91,2026-06-06 14:00:00
2498,3,3,32.94,65.0,2026-06-06 14:10:00
2499,3,3,32.21,62.76,2026-06-06 14:20:00
2500,3,3,33.2,65.0,2026-06-06 14:30:00
2501,3,3,33.1,65.0,2026-06-06 14:40:00
2502,3,3,31.46,65.0,2026-06-06 14:50:00
2503,3,3,33.36,62.91,2026-06-06 15:00:00
2504,3,3,33.61,65.0,2026-06-06 15:10:00
2505,3,3,33.48,65.0,2026-06-06 15:20:00
2506,3,3,32.96,65.0,2026-06-06 15:30:00
2507,3,3,32.99,62.12,2026-06-06 15:40:00
2508,3,3,30.95,64.1,2026-06-06 15:50:00
2509,3,3,31.9,65.0,2026-06-06 16:00:00
2510,3,3,32.11,65.0,2026-06-06 16:10:00
2511,3,3,32.61,63.22,2026-06-06 16:20:00
2512,3,3,31.72,63.06,2026-06-06 16:30:00
2513,3,3,31.22,65.0,2026-06-06 16:40:00
2514,3,3,28.48,65.0,2026-06-06 16:50:00
2515,3,3,31.49,62.91,2026-06-06 17:00:00
2516,3,3,32.41,63.19,2026-06-06 17:10:00
2517,3,3,30.8,62.68,2026-06-06 17:20:00
2518,3,3,31.84,63.22,2026-06-06 17:30:00
2519,3,3,30.47,65.0,2026-06-06 17:40:00
2520,3,3,30.64,62.87,2026-06-06 17:50:00
2521,3,3,30.89,93.29,2026-06-06 18:00:00
2522,3,3,29.92,62.86,2026-06-06 18:10:00
2523,3,3,30.7,61.09,2026-06-06 18:20:00
2524,3,3,29.26,84.66,2026-06-06 18:30:00
2525,3,3,29.26,65.0,2026-06-06 18:40:00
2526,3,3,29.56,59.79,2026-06-06 18:50:00
2527,3,3,28.38,64.14,2026-06-06 19:00:00
2528,3,3,29.7,61.23,2026-06-06 19:10:00
2529,3,3,28.28,,2026-06-06 19:20:00
2530,3,3,27.67,61.52,2026-06-06 19:30:00
2531,3,3,30.13,60.94,2026-06-06 19:40:00
2532,3,3,27.53,61.15,2026-06-06 19:50:00
2533,3,3,27.62,57.33,2026-06-06 20:00:00
2534,3,3,28.41,62.16,2026-06-06 20:10:00
2535,3,3,27.46,80.37,2026-06-06 20:20:00
2536,3,3,27.45,58.42,2026-06-06 20:30:00
2537,3,3,26.62,63.15,2026-06-06 20:40:00
2538,3,3,27.67,60.34,2026-06-06 20:50:00
2539,3,3,27.88,60.57,2026-06-06 21:00:00
2540,3,3,26.72,59.41,2026-06-06 21:10:00
2541,3,3,26.72,59.59,2026-06-06 21:20:00
2542,3,3,27.1,57.8,2026-06-06 21:30:00
2543,3,3,25.66,58.72,2026-06-06 21:40:00
2544,3,3,26.46,54.51,2026-06-06 21:50:00
2545,3,3,26.94,60.1,2026-06-06 22:00:00
2546,3,3,28.47,57.27,2026-06-06 22:10:00
2547,3,3,25.94,55.73,2026-06-06 22:20:00
2548,3,3,26.47,58.25,2026-06-06 22:30:00
2549,3,3,25.59,57.41,2026-06-06 22:40:00
2550,3,3,24.6,59.53,2026-06-06 22:50:00
2551,3,3,25.52,89.6,2026-06-06 23:00:00
2552,3,3,25.87,57.52,2026-06-06 23:10:00
2553,3,3,26.44,60.37,2026-06-06 23:20:00
2554,3,3,26.62,59.37,2026-06-06 23:30:00
2555,3,3,27.17,91.78,2026-06-06 23:40:00
2556,3,3,26.81,59.53,2026-06-06 23:50:00
2557,3,3,,,2026-06-07 00:00:00
2558,3,3,25.33,56.82,2026-06-07 00:10:00
2559,3,3,26.64,57.33,2026-06-07 00:20:00
2560,3,3,26.94,60.01,2026-06-07 00:30:00
2561,3,3,27.02,59.82,2026-06-07 00:40:00
2562,3,3,10.28,58.4,2026-06-07 00:50:00
2563,3,3,25.91,60.13,2026-06-07 01:00:00
2564,3,3,26.55,61.57,2026-06-07 01:10:00
2565,3,3,26.38,62.49,2026-06-07 01:20:00
2566,3,3,26.45,57.7,2026-06-07 01:30:00
2567,3,3,25.35,59.96,2026-06-07 01:40:00
2568,3,3,43.74,56.53,2026-06-07 01:50:00
2569,3,3,27.44,57.19,2026-06-07 02:00:00
2570,3,3,26.59,57.9,2026-06-07 02:10:00
2571,3,3,27.35,61.24,2026-06-07 02:20:00
2572,3,3,27.12,62.2,2026-06-07 02:30:00
2573,3,3,27.65,57.91,2026-06-07 02:40:00
2574,3,3,27.71,61.92,2026-06-07 02:50:00
2575,3,3,28.77,61.02,2026-06-07 03:00:00
2576,3,3,27.32,58.36,2026-06-07 03:10:00
2577,3,3,85.2,,2026-06-07 03:20:00
2578,3,3,27.3,91.93,2026-06-07 03:30:00
2579,3,3,29.08,58.8,2026-06-07 03:40:00
2580,3,3,27.89,57.72,2026-06-07 03:50:00
2581,3,3,28.57,62.36,2026-06-07 04:00:00
2582,3,3,29.45,60.21,2026-06-07 04:10:00
2583,3,3,28.77,59.68,2026-06-07 04:20:00
2584,3,3,28.89,60.81,2026-06-07 04:30:00
2585,3,3,28.68,60.65,2026-06-07 04:40:00
2586,3,3,29.16,59.98,2026-06-07 04:50:00
2587,3,3,28.77,64.18,2026-06-07 05:00:00
2588,3,3,31.3,58.56,2026-06-07 05:10:00
2589,3,3,10.79,59.26,2026-06-07 05:20:00
2590,3,3,29.95,61.72,2026-06-07 05:30:00
2591,3,3,30.07,60.2,2026-06-07 05:40:00
2592,3,3,29.63,61.75,2026-06-07 05:50:00
2593,3,3,28.73,59.67,2026-06-07 06:00:00
2594,3,3,29.28,85.73,2026-06-07 06:10:00
2595,3,3,28.88,59.45,2026-06-07 06:20:00
2596,3,3,31.05,57.06,2026-06-07 06:30:00
2597,3,3,31.67,59.18,2026-06-07 06:40:00
2598,3,3,45.35,61.25,2026-06-07 06:50:00
2599,3,3,33.6,83.75,2026-06-07 07:00:00
2600,3,3,33.6,83.75,2026-06-07 07:10:00
2601,3,3,31.2,63.88,2026-06-07 07:20:00
2602,3,3,30.8,65.0,2026-06-07 07:30:00
2603,3,3,30.53,,2026-06-07 07:40:00
2604,3,3,31.52,61.39,2026-06-07 07:50:00
2605,3,3,33.28,64.24,2026-06-07 08:00:00
2606,3,3,33.68,65.0,2026-06-07 08:10:00
2607,3,3,31.66,64.55,2026-06-07 08:20:00
2608,3,3,32.53,65.0,2026-06-07 08:30:00
2609,3,3,32.92,65.0,2026-06-07 08:40:00
2610,3,3,32.54,65.0,2026-06-07 08:50:00
2611,3,3,33.87,65.0,2026-06-07 09:00:00
2612,3,3,32.63,64.36,2026-06-07 09:10:00
2613,3,3,32.62,62.81,2026-06-07 09:20:00
2614,3,3,32.57,65.0,2026-06-07 09:30:00
2615,3,3,33.11,65.0,2026-06-07 09:40:00
2616,3,3,31.39,65.0,2026-06-07 09:50:00
2617,3,3,33.34,83.29,2026-06-07 10:00:00
2618,3,3,31.85,65.0,2026-06-07 10:10:00
2619,3,3,33.82,65.0,2026-06-07 10:20:00
2620,3,3,32.92,81.57,2026-06-07 10:30:00
2621,3,3,35.05,65.0,2026-06-07 10:40:00
2622,3,3,32.71,65.0,2026-06-07 10:50:00
2623,3,3,33.82,3.05,2026-06-07 11:00:00
2624,3,3,33.1,63.71,2026-06-07 11:10:00
2625,3,3,33.79,65.0,2026-06-07 11:20:00
2626,3,3,32.65,65.0,2026-06-07 11:30:00
2627,3,3,32.65,65.0,2026-06-07 11:40:00
2628,3,3,33.3,64.67,2026-06-07 11:50:00
2629,3,3,34.82,63.6,2026-06-07 12:00:00
2630,3,3,34.85,65.0,2026-06-07 12:10:00
2631,3,3,33.91,63.17,2026-06-07 12:20:00
2632,3,3,33.85,65.0,2026-06-07 12:30:00
2633,3,3,32.87,65.0,2026-06-07 12:40:00
2634,3,3,33.98,65.0,2026-06-07 12:50:00
2635,3,3,34.55,61.98,2026-06-07 13:00:00
2636,3,3,34.09,65.0,2026-06-07 13:10:00
2637,3,3,34.91,65.0,2026-06-07 13:20:00
2638,3,3,33.45,64.88,2026-06-07 13:30:00
2639,3,3,33.38,65.0,2026-06-07 13:40:00
2640,3,3,32.9,65.0,2026-06-07 13:50:00
2641,3,3,35.17,3.4,2026-06-07 14:00:00
2642,3,3,33.33,65.0,2026-06-07 14:10:00
2643,3,3,32.85,65.0,2026-06-07 14:20:00
2644,3,3,33.05,63.97,2026-06-07 14:30:00
2645,3,3,32.74,62.89,2026-06-07 14:40:00
2646,3,3,34.54,64.94,2026-06-07 14:50:00
2647,3,3,33.34,63.9,2026-06-07 15:00:00
2648,3,3,31.86,64.33,2026-06-07 15:10:00
2649,3,3,33.45,63.59,2026-06-07 15:20:00
2650,3,3,31.74,64.76,2026-06-07 15:30:00
2651,3,3,32.69,65.0,2026-06-07 15:40:00
2652,3,3,32.43,65.0,2026-06-07 15:50:00
2653,3,3,47.25,61.57,2026-06-07 16:00:00
2654,3,3,30.78,65.0,2026-06-07 16:10:00
2655,3,3,31.92,63.62,2026-06-07 16:20:00
2656,3,3,29.46,65.0,2026-06-07 16:30:00
2657,3,3,30.65,65.0,2026-06-07 16:40:00
2658,3,3,30.04,92.9,2026-06-07 16:50:00
2659,3,3,31.32,60.4,2026-06-07 17:00:00
2660,3,3,30.01,59.64,2026-06-07 17:10:00
2661,3,3,31.32,63.58,2026-06-07 17:20:00
2662,3,3,31.32,63.58,2026-06-07 17:30:00
2663,3,3,16.32,61.03,2026-06-07 17:40:00
2664,3,3,30.99,63.46,2026-06-07 17:50:00
2665,3,3,114.16,63.24,2026-06-07 18:00:00
2666,3,3,29.26,59.9,2026-06-07 18:10:00
2667,3,3,,61.4,2026-06-07 18:20:00
2668,3,3,29.62,60.04,2026-06-07 18:30:00
2669,3,3,,62.95,2026-06-07 18:40:00
2670,3,3,28.56,59.57,2026-06-07 18:50:00
2671,3,3,28.79,60.18,2026-06-07 19:00:00
2672,3,3,28.24,60.55,2026-06-07 19:10:00
2673,3,3,29.79,56.83,2026-06-07 19:20:00
2674,3,3,27.57,58.27,2026-06-07 19:30:00
2675,3,3,27.96,63.03,2026-06-07 19:40:00
2676,3,3,28.95,60.71,2026-06-07 19:50:00
2677,3,3,27.79,58.05,2026-06-07 20:00:00
2678,3,3,26.69,59.99,2026-06-07 20:10:00
2679,3,3,28.1,60.8,2026-06-07 20:20:00
2680,3,3,114.35,57.76,2026-06-07 20:30:00
2681,3,3,28.02,57.83,2026-06-07 20:40:00
2682,3,3,26.45,53.52,2026-06-07 20:50:00
2683,3,3,27.06,60.42,2026-06-07 21:00:00
2684,3,3,28.39,58.07,2026-06-07 21:10:00
2685,3,3,28.51,57.12,2026-06-07 21:20:00
2686,3,3,27.59,56.16,2026-06-07 21:30:00
2687,3,3,26.31,55.57,2026-06-07 21:40:00
2688,3,3,24.98,59.36,2026-06-07 21:50:00
2689,3,3,26.02,55.06,2026-06-07 22:00:00
2690,3,3,25.51,56.14,2026-06-07 22:10:00
2691,3,3,27.79,60.63,2026-06-07 22:20:00
2692,3,3,24.98,55.64,2026-06-07 22:30:00
2693,3,3,25.41,58.23,2026-06-07 22:40:00
2694,3,3,26.41,54.9,2026-06-07 22:50:00
2695,3,3,26.19,55.15,2026-06-07 23:00:00
2696,3,3,27.39,57.14,2026-06-07 23:10:00
2697,3,3,26.6,50.66,2026-06-07 23:20:00
2698,3,3,25.98,60.11,2026-06-07 23:30:00
2699,3,3,27.08,52.22,2026-06-07 23:40:00
2700,3,3,25.75,53.48,2026-06-07 23:50:00
2701,3,3,27.37,56.36,2026-06-08 00:00:00
2702,3,3,25.39,55.93,2026-06-08 00:10:00
2703,3,3,23.93,53.7,2026-06-08 00:20:00
2704,3,3,26.06,91.37,2026-06-08 00:30:00
2705,3,3,25.76,57.93,2026-06-08 00:40:00
2706,3,3,24.93,56.4,2026-06-08 00:50:00
2707,3,3,26.19,59.41,2026-06-08 01:00:00
2708,3,3,26.19,59.41,2026-06-08 01:10:00
2709,3,3,25.18,55.65,2026-06-08 01:20:00
2710,3,3,25.94,55.88,2026-06-08 01:30:00
2711,3,3,27.05,57.34,2026-06-08 01:40:00
2712,3,3,25.85,56.6,2026-06-08 01:50:00
2713,3,3,27.73,54.75,2026-06-08 02:00:00
2714,3,3,26.74,56.13,2026-06-08 02:10:00
2715,3,3,26.67,53.37,2026-06-08 02:20:00
2716,3,3,27.96,55.2,2026-06-08 02:30:00
2717,3,3,27.76,55.63,2026-06-08 02:40:00
2718,3,3,26.55,59.43,2026-06-08 02:50:00
2719,3,3,27.97,57.57,2026-06-08 03:00:00
2720,3,3,27.91,56.72,2026-06-08 03:10:00
2721,3,3,27.42,,2026-06-08 03:20:00
2722,3,3,28.29,56.22,2026-06-08 03:30:00
2723,3,3,28.89,57.14,2026-06-08 03:40:00
2724,3,3,27.87,59.46,2026-06-08 03:50:00
2725,3,3,28.02,57.53,2026-06-08 04:00:00
2726,3,3,28.13,60.09,2026-06-08 04:10:00
2727,3,3,27.78,58.23,2026-06-08 04:20:00
2728,3,3,28.48,60.41,2026-06-08 04:30:00
2729,3,3,28.48,60.41,2026-06-08 04:40:00
2730,3,3,28.67,58.59,2026-06-08 04:50:00
2731,3,3,28.83,56.63,2026-06-08 05:00:00
2732,3,3,28.3,58.4,2026-06-08 05:10:00
2733,3,3,30.21,59.6,2026-06-08 05:20:00
2734,3,3,29.09,62.33,2026-06-08 05:30:00
2735,3,3,30.89,62.59,2026-06-08 05:40:00
2736,3,3,,,2026-06-08 05:50:00
2737,3,3,31.45,60.98,2026-06-08 06:00:00
2738,3,3,29.96,93.34,2026-06-08 06:10:00
2739,3,3,30.52,,2026-06-08 06:20:00
2740,3,3,29.59,61.14,2026-06-08 06:30:00
2741,3,3,29.8,59.36,2026-06-08 06:40:00
2742,3,3,30.42,62.48,2026-06-08 06:50:00
2743,3,3,30.78,60.43,2026-06-08 07:00:00
2744,3,3,31.24,,2026-06-08 07:10:00
2745,3,3,31.71,64.39,2026-06-08 07:20:00
2746,3,3,31.47,61.91,2026-06-08 07:30:00
2747,3,3,31.99,58.45,2026-06-08 07:40:00
2748,3,3,32.28,65.0,2026-06-08 07:50:00
2749,3,3,31.9,62.63,2026-06-08 08:00:00
2750,3,3,32.74,65.0,2026-06-08 08:10:00
2751,3,3,33.07,58.91,2026-06-08 08:20:00
2752,3,3,32.89,65.0,2026-06-08 08:30:00
2753,3,3,32.89,65.0,2026-06-08 08:40:00
2754,3,3,32.93,61.14,2026-06-08 08:50:00
2755,3,3,33.81,61.93,2026-06-08 09:00:00
2756,3,3,33.01,62.27,2026-06-08 09:10:00
2757,3,3,32.63,65.0,2026-06-08 09:20:00
2758,3,3,33.26,63.13,2026-06-08 09:30:00
2759,3,3,32.36,60.62,2026-06-08 09:40:00
2760,3,3,32.37,64.7,2026-06-08 09:50:00
2761,3,3,47.15,63.46,2026-06-08 10:00:00
2762,3,3,33.36,62.51,2026-06-08 10:10:00
2763,3,3,34.42,65.0,2026-06-08 10:20:00
2764,3,3,32.29,64.14,2026-06-08 10:30:00
2765,3,3,34.77,62.01,2026-06-08 10:40:00
2766,3,3,34.27,65.0,2026-06-08 10:50:00
2767,3,3,33.93,65.0,2026-06-08 11:00:00
2768,3,3,35.31,,2026-06-08 11:10:00
2769,3,3,33.89,64.02,2026-06-08 11:20:00
2770,3,3,33.23,65.0,2026-06-08 11:30:00
2771,3,3,32.89,64.62,2026-06-08 11:40:00
2772,3,3,119.69,64.12,2026-06-08 11:50:00
2773,3,3,33.9,64.25,2026-06-08 12:00:00
2774,3,3,34.81,65.0,2026-06-08 12:10:00
2775,3,3,35.14,65.0,2026-06-08 12:20:00
2776,3,3,33.77,61.48,2026-06-08 12:30:00
2777,3,3,32.64,61.33,2026-06-08 12:40:00
2778,3,3,34.21,62.23,2026-06-08 12:50:00
2779,3,3,34.21,62.23,2026-06-08 13:00:00
2780,3,3,33.14,65.0,2026-06-08 13:10:00
2781,3,3,33.12,2.86,2026-06-08 13:20:00
2782,3,3,33.51,65.0,2026-06-08 13:30:00
2783,3,3,33.63,65.0,2026-06-08 13:40:00
2784,3,3,32.89,65.0,2026-06-08 13:50:00
2785,3,3,33.0,65.0,2026-06-08 14:00:00
2786,3,3,33.22,65.0,2026-06-08 14:10:00
2787,3,3,33.86,65.0,2026-06-08 14:20:00
2788,3,3,32.5,65.0,2026-06-08 14:30:00
2789,3,3,34.54,63.27,2026-06-08 14:40:00
2790,3,3,32.98,62.58,2026-06-08 14:50:00
2791,3,3,32.55,65.0,2026-06-08 15:00:00
2792,3,3,31.9,61.42,2026-06-08 15:10:00
2793,3,3,33.86,64.38,2026-06-08 15:20:00
2794,3,3,34.13,62.04,2026-06-08 15:30:00
2795,3,3,32.4,61.44,2026-06-08 15:40:00
2796,3,3,32.26,59.02,2026-06-08 15:50:00
2797,3,3,32.55,63.02,2026-06-08 16:00:00
2798,3,3,31.8,61.39,2026-06-08 16:10:00
2799,3,3,30.97,63.42,2026-06-08 16:20:00
2800,3,3,30.59,62.78,2026-06-08 16:30:00
2801,3,3,33.03,64.51,2026-06-08 16:40:00
2802,3,3,30.0,60.25,2026-06-08 16:50:00
2803,3,3,31.37,60.96,2026-06-08 17:00:00
2804,3,3,29.75,61.65,2026-06-08 17:10:00
2805,3,3,30.69,64.48,2026-06-08 17:20:00
2806,3,3,30.32,62.77,2026-06-08 17:30:00
2807,3,3,29.33,58.15,2026-06-08 17:40:00
2808,3,3,30.75,62.14,2026-06-08 17:50:00
2809,3,3,29.23,59.79,2026-06-08 18:00:00
2810,3,3,28.72,59.15,2026-06-08 18:10:00
2811,3,3,,58.42,2026-06-08 18:20:00
2812,3,3,29.28,56.8,2026-06-08 18:30:00
2813,3,3,28.79,62.35,2026-06-08 18:40:00
2814,3,3,29.19,56.61,2026-06-08 18:50:00
2815,3,3,28.71,55.19,2026-06-08 19:00:00
2816,3,3,27.99,60.89,2026-06-08 19:10:00
2817,3,3,28.52,61.73,2026-06-08 19:20:00
2818,3,3,28.39,57.67,2026-06-08 19:30:00
2819,3,3,28.82,82.54,2026-06-08 19:40:00
2820,3,3,29.34,59.25,2026-06-08 19:50:00
2821,3,3,27.09,59.6,2026-06-08 20:00:00
2822,3,3,27.64,55.11,2026-06-08 20:10:00
2823,3,3,27.86,56.33,2026-06-08 20:20:00
2824,3,3,28.8,57.23,2026-06-08 20:30:00
2825,3,3,27.59,58.17,2026-06-08 20:40:00
