id_lote,nombre_lote,estado_lote,tipo_proceso,timestamp,horas_transcurridas,horas_restantes,temperatura_grano,temperatura_ambiental,humedad_grano_raw,presion_hpa,altitud_m,lluvia_analog,lluvia_detectada,lluvia,luz,delta_temp,_es_anomalia,_severidad,_tipo_anomalia,lluvia_sostenida
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:03:45.718189,27.266167446944443,,31.5,32.37,4095.0,952.411,519.308,0.0,True,1.0,13.33,-0.8699999999999974,True,critico,lluvia_detectada,True
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:03:46.222717,27.26630759361111,,31.5,32.37,4095.0,952.411,519.308,0.0,True,1.0,13.33,-0.8699999999999974,True,critico,lluvia_detectada,True
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:03:50.720866,27.267557079444448,,31.5,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:03:51.222638,27.267696460555555,,31.5,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:03:55.726826,27.268947623888888,,31.5,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,9.96,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:03:56.223065,27.26908546805556,,31.5,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,9.96,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:04:00.732283,27.27033802861111,,31.5,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,9.96,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:04:01.226353,27.27047527027777,,31.5,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,9.96,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:04:05.839489,27.271756696944443,,31.5,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,9.96,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:04:06.225228,27.271863846666665,,31.5,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,9.96,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:04:10.795362,27.27313332833333,,31.5,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,9.96,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:04:11.221118,27.27325159388889,,31.5,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,9.96,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:04:15.719004,27.274501006666668,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:04:16.218813,27.2746398425,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:04:20.803346,27.27591332388889,,31.5,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,9.96,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:04:21.221561,27.276029494722223,,31.5,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,9.96,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:04:25.718478,27.27727863833333,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:04:26.227075,27.27741991527778,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:04:31.342310,27.278840813888888,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:04:35.715722,27.280055650555557,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:04:36.229510,27.28019836944444,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:04:36.784577,27.280352554722224,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:04:40.717230,27.28144495833333,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:04:41.241148,27.28159049111111,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:04:45.724131,27.282835764166663,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:04:46.253221,27.28298273361111,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:04:50.719792,27.28422344777778,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:04:51.226707,27.2843642575,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:04:55.719103,27.285612145277774,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:04:56.222960,27.28575210555556,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:05:03.852542,27.28787143388889,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:05:05.722814,27.28839095388889,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:05:06.238268,27.28853413555556,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:05:06.792483,27.288688084166665,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:05:10.758760,27.289789827777778,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:05:11.220094,27.289917976111116,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:05:15.713345,27.29116610138889,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:05:16.226120,27.291308538888888,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:05:20.741472,27.292562803333333,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:05:21.230999,27.292698783055556,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:05:25.715455,27.29394446527778,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:05:26.218549,27.29408421361111,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:05:30.723046,27.29533546277778,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:05:31.236895,27.29547819861111,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:05:36.336917,27.296894871388886,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:05:40.734061,27.298116300277776,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:05:41.244860,27.298258188888887,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:05:41.801823,27.29841290083333,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:05:45.720882,27.299501528333334,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:05:46.231976,27.299643498888887,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:05:50.739028,27.300895457777777,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:05:51.222486,27.30102975166667,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:05:55.719556,27.30227893777778,,31.63,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.09,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:05:56.224189,27.302419113611112,,31.63,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.09,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:06:00.729274,27.303670526111112,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:06:01.233323,27.30381053972222,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:06:06.344668,27.305230357777777,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:06:11.235617,27.306588954722223,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:06:11.446254,27.306647465,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:06:15.788213,27.307853564722222,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:06:16.229330,27.307976097222223,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:06:16.789209,27.308131619166662,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:06:20.732247,27.3092269075,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:06:21.218812,27.309362064444443,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:06:25.739927,27.310617929722223,,31.63,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.09,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:06:26.224431,27.310752514166666,,31.63,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.09,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:06:31.369993,27.312181836944447,,31.63,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.09,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:06:35.717949,27.3133896025,,31.63,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.09,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:06:36.227870,27.313531247222222,,31.63,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.09,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:06:36.780060,27.31368463333333,,31.63,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.09,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:06:40.748445,27.3147869625,,31.63,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.09,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:06:41.225824,27.31491956777778,,31.63,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.09,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:06:45.748500,27.31617586666667,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:06:46.227926,27.31630904055556,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:06:50.716567,27.317555885277777,,31.63,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.09,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:06:51.221074,27.31769602611111,,31.63,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.09,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:06:55.721921,27.31894626138889,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:06:56.264932,27.31909709777777,,31.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.02,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:07:00.741190,27.32034050277778,,31.69,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.150000000000002,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:07:01.229338,27.32047609944444,,31.69,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.150000000000002,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:07:05.740212,27.32172912,,31.94,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.400000000000002,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:07:06.222654,27.321863131666667,,31.94,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.400000000000002,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:07:10.732411,27.323115841944443,,32.0,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.46,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:07:11.236163,27.323255773055557,,32.0,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.46,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:07:15.733855,27.324505131944445,,32.06,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.520000000000003,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:07:16.225591,27.32464172527778,,32.06,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.520000000000003,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:07:20.808343,27.32591471194445,,32.38,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.840000000000003,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:07:21.227515,27.326031148611108,,32.38,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,10.840000000000003,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:07:26.340138,27.32745132166667,,33.25,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,11.71,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:07:31.216731,27.328805930833333,,33.25,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,11.71,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:08:53.458278,27.351650805,,35.25,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,13.71,True,advertencia,temperatura_alta,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:08:56.223610,27.35241895277778,,35.25,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,13.71,True,advertencia,temperatura_alta,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:09:03.259678,27.354373416111116,,35.31,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,13.770000000000003,True,advertencia,temperatura_alta,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:09:03.815751,27.35452788083333,,35.19,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,13.65,True,advertencia,temperatura_alta,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:09:05.656113,27.3550390925,,35.0,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,13.46,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:09:06.275846,27.35521124055556,,35.31,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,13.770000000000003,True,advertencia,temperatura_alta,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:09:06.909941,27.355387378055557,,35.19,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,13.65,True,advertencia,temperatura_alta,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:09:07.493912,27.35554959222222,,35.0,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,13.46,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:09:13.055858,27.35709457722222,,34.81,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,13.270000000000003,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:09:15.445913,27.35775848138889,,34.75,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,13.21,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:09:16.151292,27.35795442,,34.81,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,13.270000000000003,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:09:16.702723,27.358107595277776,,34.75,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,13.21,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:09:20.489331,27.359159430833337,,34.69,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,13.15,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:09:21.132749,27.359338158055557,,34.69,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,13.15,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:09:25.654770,27.360594275,,34.69,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,13.15,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:09:26.228047,27.360753518611112,,34.69,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,13.15,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:09:30.471898,27.361932366111112,,34.63,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,13.090000000000003,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:09:31.128129,27.3621146525,,34.63,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,13.090000000000003,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:09:36.075227,27.363488846388886,,34.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,13.020000000000003,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:09:36.230154,27.363531881666663,,34.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,13.020000000000003,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:09:40.415286,27.364694418333336,,34.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,13.020000000000003,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:09:41.134922,27.364894317222223,,34.56,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,13.020000000000003,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:09:45.417516,27.36608392666667,,34.31,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,12.770000000000003,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:09:46.141567,27.366285051944445,,34.31,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,12.770000000000003,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:09:50.445897,27.367480699166663,,34.13,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,12.590000000000003,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:09:51.132179,27.367671333055554,,34.13,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,12.590000000000003,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:09:57.854434,27.36953862611111,,33.94,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,12.4,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:10:01.287562,27.370492272777778,,33.94,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,12.4,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:10:03.488004,27.371103506666667,,33.81,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,12.270000000000003,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:10:05.469610,27.371653952777777,,33.63,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,12.090000000000003,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:10:06.148861,27.37184263361111,,33.81,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,12.270000000000003,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:10:06.702507,27.371996424166667,,33.63,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,12.090000000000003,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:10:10.452279,27.3730380275,,33.44,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,11.9,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:10:11.139321,27.3732288725,,33.44,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,11.9,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:10:16.089183,27.374603834166667,,33.19,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,11.65,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:10:16.222203,27.374640784166665,,33.19,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,11.65,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:10:21.061613,27.375985064722222,,33.06,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,11.520000000000003,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:10:21.224089,27.376030196944445,,33.06,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,11.520000000000003,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:10:25.412061,27.3771935225,,33.06,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,11.520000000000003,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:10:26.136660,27.3773948,,33.06,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,11.520000000000003,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:10:30.448065,27.3785924125,,32.88,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,11.340000000000003,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:10:31.131624,27.37878229,,32.88,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,11.340000000000003,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:10:41.256174,27.381594665,,32.81,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,11.270000000000003,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:10:41.808609,27.381748119166662,,32.69,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,11.15,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:10:46.225222,27.38297495611111,,32.81,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,11.270000000000003,False,normal,normal,False
12,Lote kajve-CA689C,en_proceso,lavado,2026-07-20 08:10:46.777279,27.38312830527778,,32.69,21.54,4095.0,682.955,3206.07,4095.0,False,0.0,0.0,11.15,False,normal,normal,False
